"Participant_Activity" "tBodyAcc-mean-X" "tBodyAcc-mean-Y" "tBodyAcc-mean-Z" "tBodyAcc-std-X" "tBodyAcc-std-Y" "tBodyAcc-std-Z" "tGravityAcc-mean-X" "tGravityAcc-mean-Y" "tGravityAcc-mean-Z" "tGravityAcc-std-X" "tGravityAcc-std-Y" "tGravityAcc-std-Z" "tBodyAccJerk-mean-X" "tBodyAccJerk-mean-Y" "tBodyAccJerk-mean-Z" "tBodyAccJerk-std-X" "tBodyAccJerk-std-Y" "tBodyAccJerk-std-Z" "tBodyGyro-mean-X" "tBodyGyro-mean-Y" "tBodyGyro-mean-Z" "tBodyGyro-std-X" "tBodyGyro-std-Y" "tBodyGyro-std-Z" "tBodyGyroJerk-mean-X" "tBodyGyroJerk-mean-Y" "tBodyGyroJerk-mean-Z" "tBodyGyroJerk-std-X" "tBodyGyroJerk-std-Y" "tBodyGyroJerk-std-Z" "tBodyAccMag-mean" "tBodyAccMag-std" "tGravityAccMag-mean" "tGravityAccMag-std" "tBodyAccJerkMag-mean" "tBodyAccJerkMag-std" "tBodyGyroMag-mean" "tBodyGyroMag-std" "tBodyGyroJerkMag-mean" "tBodyGyroJerkMag-std" "fBodyAcc-mean-X" "fBodyAcc-mean-Y" "fBodyAcc-mean-Z" "fBodyAcc-std-X" "fBodyAcc-std-Y" "fBodyAcc-std-Z" "fBodyAcc-meanFreq-X" "fBodyAcc-meanFreq-Y" "fBodyAcc-meanFreq-Z" "fBodyAccJerk-mean-X" "fBodyAccJerk-mean-Y" "fBodyAccJerk-mean-Z" "fBodyAccJerk-std-X" "fBodyAccJerk-std-Y" "fBodyAccJerk-std-Z" "fBodyAccJerk-meanFreq-X" "fBodyAccJerk-meanFreq-Y" "fBodyAccJerk-meanFreq-Z" "fBodyGyro-mean-X" "fBodyGyro-mean-Y" "fBodyGyro-mean-Z" "fBodyGyro-std-X" "fBodyGyro-std-Y" "fBodyGyro-std-Z" "fBodyGyro-meanFreq-X" "fBodyGyro-meanFreq-Y" "fBodyGyro-meanFreq-Z" "fBodyAccMag-mean" "fBodyAccMag-std" "fBodyAccMag-meanFreq" "fBodyBodyAccJerkMag-mean" "fBodyBodyAccJerkMag-std" "fBodyBodyAccJerkMag-meanFreq" "fBodyBodyGyroMag-mean" "fBodyBodyGyroMag-std" "fBodyBodyGyroMag-meanFreq" "fBodyBodyGyroJerkMag-mean" "fBodyBodyGyroJerkMag-std" "fBodyBodyGyroJerkMag-meanFreq"
"partic_02_Walking_downstairs" 0.286563364673913 -0.0179470194938748 -0.110313041119565 0.0924325243217391 0.0908238081467391 -0.37452217576087 0.945804193586956 -0.189512059021739 0.0381333112141304 -0.957000758043478 -0.934804448913043 -0.930607127065217 0.0759334454445652 0.00664925234565217 -0.00883413316304348 -0.0385510607978261 -0.0319474975054348 -0.539183137826087 -0.118800131742391 -0.0345056018945652 0.0735339776076087 -0.368106042611957 -0.486099731413043 -0.328383138119565 -0.0242792616858696 -0.0564725091586957 -0.0513144192978261 -0.406491556076087 -0.601036213913043 -0.422895675032609 0.0722708001108696 0.0740175963586956 0.0722708001108696 0.0740175963586956 -0.15264857975 -0.0307195481097826 -0.205617435473913 -0.329904227391739 -0.521062919891304 -0.56510026173913 0.0293493288423913 0.0876304072945652 -0.389872988586957 0.114120735643478 0.0215136141402174 -0.418008354130435 -0.366272778097826 0.0115714779184783 0.120073882176087 -0.0637388636911956 -0.0855425856054348 -0.490919926847826 -0.100326531093478 -0.0394657585923913 -0.586682084347826 -0.275818858782609 -0.421334340141304 -0.171488486267391 -0.248816590075 -0.474442999130435 -0.243113238141304 -0.410042997717391 -0.500025314565217 -0.42286673076087 -0.159054137173913 -0.0725328890108696 -0.0547317587034783 0.119149013548913 -0.121124016223913 0.0551437964382065 -0.0102290796630435 -0.0657993143032609 0.0376359694518478 -0.400554264441304 -0.402056699452174 -0.0281720081195652 -0.563284009217391 -0.600505046847826 0.0282259577478261
"partic_02_Walking_upstairs" 0.26828635859434 -0.0283739786490566 -0.107063355245283 -0.263991677235849 -0.103486741619811 -0.317832204584906 0.915067254811321 -0.302157098867925 0.0402377591886792 -0.956790705471698 -0.93270905 -0.922208422358491 0.0850874464216981 -0.0101388104064151 -0.00326830556886792 -0.407287674150943 -0.370825905141509 -0.752970616698113 -0.0875031105521698 -0.0490589723339623 0.0765586036983962 -0.513756522915094 -0.400224477830189 -0.525391863301887 -0.0552230883877358 -0.0531247308867925 -0.0555149245042453 -0.606257075 -0.785782843773585 -0.693403698113208 -0.17997805559434 -0.287753451698113 -0.17997805559434 -0.287753451698113 -0.471756033207547 -0.411672527735849 -0.285224647783019 -0.450404282276415 -0.716920290849057 -0.758094426226415 -0.338718234245283 -0.212307549129245 -0.556205807264151 -0.238075134933962 -0.108947066562264 -0.263274482833019 -0.473340936277358 -0.148043005440566 -0.354424318699057 -0.441924087641509 -0.395350964622641 -0.727389623301887 -0.425066364056604 -0.387557486490566 -0.777486860471698 -0.390211879811321 -0.421713330745283 -0.404472227179245 -0.449500070566038 -0.592717120566038 -0.542910284245283 -0.538734933698113 -0.315738681500943 -0.566161591981132 -0.202495451636792 -0.496013002735849 -0.203546322113208 -0.31346770990566 -0.385474832735849 -0.0703866547971698 -0.399869161698113 -0.431711078207547 0.0489098678386792 -0.571651626698113 -0.471100822443396 -0.245092781726415 -0.755929669150943 -0.778622175188679 0.0558160949304717
"partic_03_Laying" 0.257110281238938 -0.0163342822867257 -0.0964342965495575 -0.945698226495575 -0.932330282831858 -0.927799059522124 -0.151721256761062 0.579222140265487 0.706155554955752 -0.914665920088496 -0.963684092920354 -0.933450037345133 0.086419146779646 0.00631213403539823 -0.0200280468644248 -0.979125560265487 -0.974725254424779 -0.978269074247788 -0.00306172900502655 -0.122259898619469 0.131948168911504 -0.965408556902655 -0.949072347345133 -0.960556434336283 -0.103465345707965 -0.0397404206468053 -0.0611491427345133 -0.976381567787611 -0.973975061150443 -0.985247575840708 -0.935902587522124 -0.906715251061947 -0.935902587522124 -0.906715251061947 -0.979649583893805 -0.973921269469026 -0.926413533451327 -0.930581560176991 -0.981011935929203 -0.970102043982301 -0.956311452743363 -0.949832081061947 -0.948958617610619 -0.942142751265487 -0.928397680150442 -0.922474988318584 -0.344211393089381 -0.0476470800212389 0.0561048308026549 -0.979247138053097 -0.975395635929204 -0.975397507079646 -0.98094608539823 -0.975851522831858 -0.979718398141593 0.0216370465752212 -0.0683034569265487 -0.00802185488964602 -0.960660596902655 -0.954878283362832 -0.960091432654867 -0.967260761504425 -0.946409394690266 -0.964378245752212 -0.162835786638938 -0.148802157277876 0.0909166156654867 -0.932423431070797 -0.908890709646018 -0.0147490285371681 -0.974992834867257 -0.971528573451327 0.244322244434513 -0.945256626637168 -0.933327771150442 -0.0585823849238938 -0.972872327168142 -0.968676832920354 0.0847747576017699
"partic_03_Sitting" 0.277296967378641 -0.00736014067281553 -0.098900577923301 -0.982602804757282 -0.926368420883495 -0.930322919320388 0.932634389708738 0.0293032473368932 -0.0135451357572816 -0.978706000873786 -0.950812854427185 -0.934878137378641 0.0747105686951456 -0.00282125279490291 -0.0165996783664078 -0.986569236116505 -0.975648947281553 -0.981594127475728 -0.0399833957621359 -0.0803490386990291 0.0878528583338835 -0.983215416504854 -0.970430647572816 -0.959560786504854 -0.0939494303009709 -0.0423059719330097 -0.0494432281951456 -0.990801250485437 -0.989224326699029 -0.98616933223301 -0.950616762912621 -0.931413844563107 -0.950616762912621 -0.931413844563107 -0.982694450873786 -0.980702765145631 -0.94674595631068 -0.955101665339806 -0.990356909514563 -0.989081429708738 -0.982964032135922 -0.945503293786408 -0.949861925941747 -0.98253867592233 -0.922093047242718 -0.925532832485437 -0.0804912606650485 -0.0353508255815534 0.0548055701980583 -0.986852732912621 -0.976069772427185 -0.978702964951456 -0.987516031165048 -0.977014138932039 -0.983142854757281 0.127566369021359 -0.122625850159223 -0.0345649667106796 -0.980785012524272 -0.975824369417476 -0.962426822718447 -0.984019094368932 -0.967762567961165 -0.962414481650485 -0.00851754131339806 -0.229437166302913 -0.0372828566645631 -0.948349791291262 -0.933635332330097 0.0796726466650485 -0.980294046116505 -0.980272727961165 0.275592555391262 -0.968048201941748 -0.954962202135922 -0.0865079924728155 -0.989417206407767 -0.989041480097087 0.129744267051262
"partic_03_Standing" 0.279187755555556 -0.0159782322393162 -0.107864427003761 -0.981917244273504 -0.938706175811966 -0.944326893162393 0.908143641538461 -0.233147805213675 -0.198992957435897 -0.981859563076923 -0.970117032222222 -0.958330008974359 0.0748017006488034 0.00668461359905983 -0.00403974768121368 -0.982821961538461 -0.971887891965812 -0.978639315128205 -0.025723286312906 -0.0653155799282051 0.0821770632222222 -0.958405275641026 -0.95867501982906 -0.959668667179487 -0.0994525423589744 -0.0431961918777778 -0.0523760984580342 -0.974097817179487 -0.975705889145299 -0.979797977777778 -0.957150194017094 -0.952220137094017 -0.957150194017094 -0.952220137094017 -0.979705545811966 -0.976004881367521 -0.950494420854701 -0.938029431965812 -0.979143118547009 -0.971395894188034 -0.980848322991453 -0.950581787521367 -0.959544083418803 -0.98247814034188 -0.936347038717949 -0.940321813076923 -0.110122605161538 -0.0857803436905983 0.0438903518820513 -0.98306153991453 -0.972366687948718 -0.975434135982906 -0.984191004529915 -0.973472729316239 -0.980549876495727 0.128115837581709 -0.132152803726496 0.0166458019015385 -0.957132394871795 -0.96159160025641 -0.962397198461538 -0.959368473760684 -0.957518337264957 -0.962522722735043 -0.279243908234359 -0.225715829529915 -0.133788280005889 -0.96076355965812 -0.954729733247863 0.0263873881623932 -0.975945018205128 -0.975009084700855 0.25541538927094 -0.950779447863248 -0.940682139487179 -0.154723387344444 -0.973083677179487 -0.971109345042735 0.0921540874855555
"partic_03_Walking" 0.273887540948276 -0.0201999953775862 -0.109053610189655 -0.375289562586207 0.0424418434841379 -0.0819615471928448 0.855984820344828 -0.276871669482759 -0.279407800034483 -0.973700489224138 -0.957622339741379 -0.948067618275862 0.0764469309 0.0137811478948276 0.0130930849543103 -0.339717224456034 -0.147351280872241 -0.424558319310345 -0.010328448315 -0.0814346730015517 0.0646378119753448 -0.490157932931034 -0.150059127010776 -0.242684864241379 -0.103778613921784 -0.0380436299267241 -0.0510622789301724 -0.397345883637931 -0.448792204198276 -0.42081659987931 -0.140099793982759 -0.328790306293103 -0.140099793982759 -0.328790306293103 -0.257353302844828 -0.288422537340259 -0.177236901724138 -0.226874120724138 -0.413567032241379 -0.466558992836207 -0.379009561034483 -0.0418719831537931 -0.211509961547414 -0.374946815086207 0.0177002937163793 -0.0891399217361207 -0.296231435077586 -0.0635242439 -0.0145088436422414 -0.382978811091379 -0.213212428560345 -0.379716236491379 -0.354542120575 -0.133290169462155 -0.468589341465517 -0.223963749534483 -0.404570501767241 -0.264834522917328 -0.353448054143966 -0.235706677836207 -0.2442178725 -0.534573973965517 -0.114196953420603 -0.315411864844828 -0.0923522739508621 -0.177346413422414 -0.121676184242241 -0.305256369637931 -0.448104145603448 0.105846619889655 -0.294260787009483 -0.286438570536638 0.141772092512931 -0.289807981387931 -0.321741578965517 0.128419304040517 -0.466958843586207 -0.505122947422414 0.214735175269828
"partic_03_Walking_downstairs" 0.294180980543478 -0.0171319391877174 -0.0975130543141304 -0.0260971601619565 0.168905277570109 0.139992016402174 0.880451016086957 -0.237332072282609 -0.240585546803587 -0.936235550869565 -0.924720138804348 -0.88692064673913 0.0729234306724457 0.0104092321858696 -0.00779030809728261 -0.0315117265376087 0.0181665666923913 -0.227333949912826 -0.0698636078543478 -0.0583550513130435 0.0741348878568478 -0.386461840434783 -0.0737098214478261 0.00933211938043479 -0.0861930027945652 -0.0704228296565217 -0.0562869653978261 -0.499573022608696 -0.271467212978261 -0.142835291823913 0.0757001695771739 0.201571793298913 0.0757001695771739 0.201571793298913 -0.0480578068586957 0.0730683313511956 0.0291947820425 -0.153489067902174 -0.299863091336957 -0.27563675161413 -0.0267238643934783 0.163080385913043 0.0600838889565217 -0.0278731826581522 0.0963982381836957 0.0899408604426087 -0.367972914630435 -0.0110646934394565 0.0131832211141304 -0.075197991398913 -0.0255685091478261 -0.153239586975 -0.0734108426023152 -0.00456762843478261 -0.301932675207609 -0.30963180275 -0.383417307141304 -0.299751681745652 -0.307761132978261 -0.0619085555771739 0.132087325576087 -0.416333450576087 -0.0912801660530435 -0.128735071904348 -0.211579368726087 -0.0672915651402174 -0.073185325298913 0.257837541522826 -0.0203488465315217 0.0421904456511957 0.0766730459288043 0.0587538374069565 0.0127752755945652 -0.143823674668478 -0.314163665794783 0.170656038045 -0.260700178296304 -0.349822637211956 0.131864100118478
"partic_03_Walking_upstairs" 0.260293158238532 -0.0241225098040367 -0.119085347055963 -0.302780510183486 0.204903223312844 0.192113616745872 0.768676310458716 -0.340201718256881 -0.349978764056514 -0.937564763669725 -0.914711197889908 -0.893020683669725 0.0747364008394495 -0.00971847367706422 -0.0111176781963303 -0.428596764311927 -0.329820495954128 -0.495922802504587 -0.0294624938082569 -0.059255917259633 0.0370083834045872 -0.498073101100917 0.0324361582568807 0.172972596649541 -0.0970907755458716 -0.0331526082770642 -0.0401851347651376 -0.638752871376147 -0.526552571743119 -0.456224925889908 0.0183706460834862 -0.174460434120183 0.0183706460834862 -0.174460434120183 -0.370718551465138 -0.394679675275229 0.0615323481981651 -0.0611240406238532 -0.517007843083486 -0.578359109449541 -0.353255012669725 -0.0239984802321101 -0.109281890777982 -0.285352334587156 0.234257327706422 0.247141122032385 -0.435023995733945 -0.30630677666055 -0.326147881642202 -0.44541755412844 -0.358399526486239 -0.449438175963303 -0.463126988715596 -0.345247120641284 -0.541524522844037 -0.29391216393578 -0.537137803302752 -0.512685802688073 -0.461769053091743 -0.18954633377844 -0.031391451506422 -0.514277280458716 0.136339790550459 0.121317908541284 -0.299640160638532 -0.40658214546789 -0.369950142706422 -0.223091319651376 -0.277379022183486 -0.15973253183578 -0.357547655055046 -0.450841904231193 0.00573455470550459 -0.220760304420183 -0.1203006628 -0.19493137310367 -0.557581678990826 -0.639288464266055 0.0919662021550459
"partic_04_Laying" 0.282461310072993 -0.0169921901663504 -0.113391296459854 -0.978078079635036 -0.973862323138686 -0.957139161970803 -0.19505498550365 0.81408441649635 0.267875961532847 -0.971571099854015 -0.989859013284671 -0.969805598029197 0.0759198082335766 0.0120679562275912 -0.00290877573481752 -0.983723397591241 -0.977864134160584 -0.98421845890511 -0.0207899134036496 -0.0723077648248175 0.10411766020438 -0.974107969927007 -0.972083769270073 -0.970092794379562 -0.101056247890511 -0.0405232833408759 -0.0609532315175182 -0.984447541459854 -0.985258106569343 -0.98601272540146 -0.970103527956204 -0.96378694189781 -0.970103527956204 -0.96378694189781 -0.983890485620438 -0.981179630364963 -0.961749811678832 -0.950858055547445 -0.987913173722628 -0.982428843138686 -0.979312867883212 -0.973111995985402 -0.969140124379562 -0.977698366131387 -0.975102410729927 -0.953957224087591 -0.124532701655788 0.251919126982847 0.186830135952263 -0.983737708321168 -0.97796524160584 -0.981579894233577 -0.985226495693431 -0.979381011678832 -0.985489459489051 0.136125328765255 0.033588412170292 0.0797087567773723 -0.972979410364964 -0.974416864817518 -0.970909789343066 -0.974733013357664 -0.971125348029197 -0.972573269854015 -0.0552841729394161 -0.103122631638686 0.0920359709620438 -0.970608184160584 -0.965501954817518 0.227996553088321 -0.980735001678832 -0.980681447445255 0.330490980886861 -0.964612417810219 -0.951099243357664 -0.0275721499956204 -0.983401247956204 -0.982178530510949 0.198486342070219
"partic_04_Sitting" 0.275049055844828 -0.012284071387069 -0.112798156560345 -0.990653554827586 -0.94821488 -0.963211968534483 0.899922674310345 0.171065846043103 0.080975316797069 -0.988233854396552 -0.963449531206897 -0.965438244137931 0.0775670872931035 -0.00115671390336207 0.000163267777751724 -0.989863650344828 -0.981014205172414 -0.988554986206897 -0.0355463859051724 -0.0745626624568966 0.0900954449310345 -0.990048185 -0.980938881465517 -0.972492548362069 -0.0954176890775862 -0.0396588072533621 -0.0523599010775862 -0.993518572327586 -0.992235020775862 -0.990333719655172 -0.970956439568965 -0.95941058387931 -0.970956439568965 -0.95941058387931 -0.987956278103448 -0.987842974741379 -0.967308281206897 -0.972269585603448 -0.993508024224138 -0.992250094741379 -0.989826012155172 -0.957408238327586 -0.972941296982759 -0.991080829396552 -0.946590200258621 -0.960454646465517 0.0251549611017241 0.133344660550862 0.161080387665517 -0.989982486896552 -0.980853431896552 -0.986766448017241 -0.99065322137931 -0.982652328793103 -0.988896795258621 0.237430651898422 0.00337332635603448 0.0417155664801724 -0.988024204827586 -0.983870308103448 -0.974738970775862 -0.990696824741379 -0.979477452241379 -0.974370129310345 0.10950463308569 -0.152537839875 0.0463009474974138 -0.966964756103448 -0.96135733612069 0.229775802337069 -0.987498966551724 -0.98709330887931 0.349090178803448 -0.980038598362069 -0.972161340948276 -0.00346747932327586 -0.992454683534483 -0.992188681034483 0.267768860849138
"partic_04_Standing" 0.278651035238095 -0.0173572808936508 -0.107383881873016 -0.990728196746032 -0.944833481825397 -0.957581897142857 0.955126017380952 -0.187594124849206 -0.000971643706349206 -0.991814412539682 -0.974753861984127 -0.968795011031746 0.0753009995873016 0.00866227039795238 -0.00382323976253968 -0.987763554126984 -0.97209891484127 -0.987128857698413 -0.0264426396543651 -0.0701712521825397 0.0809016638690476 -0.956170418492064 -0.97659585531746 -0.970863038571429 -0.0998284607142857 -0.0420006001642857 -0.0528346155404762 -0.977572532142857 -0.989871325238095 -0.984170185714286 -0.967812308095238 -0.962322759920635 -0.967812308095238 -0.962322759920635 -0.984084984920635 -0.98348285952381 -0.956257532539682 -0.947804673730159 -0.98688610984127 -0.985538694126984 -0.988859913095238 -0.953713830873016 -0.971440568968254 -0.991641531904762 -0.943394897777778 -0.95329995468254 0.0354596836830952 -0.0398357960349206 0.0315883278968254 -0.987781888968254 -0.972148245555556 -0.984737339365079 -0.988877208095238 -0.974131562222222 -0.988173195238095 0.228752671468254 -0.16423918647619 0.0297306600269841 -0.958519577777778 -0.980016346904762 -0.971758170396825 -0.956384883809524 -0.974865140396825 -0.973333371190476 -0.22423717673373 -0.207991465040476 -0.0797534874333333 -0.969873868333333 -0.963564672539683 0.0397886638349206 -0.982501841111111 -0.98371431452381 0.332693186192064 -0.965782825396825 -0.946378670555555 -0.207240282269841 -0.986532521349206 -0.985009679047619 0.08107695295
"partic_04_Walking" 0.273893379181818 -0.0174482266812727 -0.105889126545455 -0.352420422272727 -0.0473730101333636 -0.472816851818182 0.937443373363636 -0.244303127909091 0.00615973853636364 -0.980746027090909 -0.973222763454546 -0.965402444181818 0.0831463441454545 0.0187662956627273 0.00576304753435455 -0.370590334272727 -0.178662947944455 -0.659315844636364 -0.0475728289739091 -0.0613089436589091 0.0894531053038182 -0.520439609363636 -0.459335242181818 -0.499201153272727 -0.0873288957336364 -0.0492074163125455 -0.0506728167307273 -0.433627032181818 -0.698596388636364 -0.628114920727273 -0.238133122827273 -0.393353014181818 -0.238133122827273 -0.393353014181818 -0.350236928363636 -0.368793654445455 -0.374425318181818 -0.518815294945455 -0.591073666 -0.682996192909091 -0.344949258636364 -0.0693691994855455 -0.521764130272727 -0.355708481909091 -0.0965166765377273 -0.487560679727273 -0.378508829072727 0.0468688724145091 -0.000413932885718182 -0.403027526 -0.217104730054545 -0.624592086727273 -0.393423638363636 -0.192833833536 -0.693155290545455 -0.3209466772 -0.333987877672727 -0.196758290395455 -0.4347752526 -0.553482633 -0.500505371363636 -0.549697093636364 -0.413994384745455 -0.546243793181818 -0.0639547285454545 -0.309997799236091 -0.143758079997818 -0.351128128921364 -0.512928636181818 0.105421877082273 -0.353025704545455 -0.394360357490909 0.05353605012 -0.555941298181818 -0.577030618272727 0.0668923660962664 -0.678431391272727 -0.712758341272727 0.140903929741818
"partic_04_Walking_downstairs" 0.284871366391753 -0.0120015272064948 -0.106480302020619 0.00440085639175258 -0.0633753883298969 -0.359451635463918 0.932288182783505 -0.200545558969072 0.00616548548628866 -0.952784950412371 -0.929811644639175 -0.927007682989691 0.0766789930061856 0.0061157626185567 -0.0123776158412371 -0.16128221814433 -0.246629013452577 -0.544193825020619 -0.0918453714958763 -0.0510881743112371 0.0868090586304124 -0.422897968371134 -0.511571504639175 -0.382767257113402 -0.0683273287443299 -0.0503186240907217 -0.0470407200917526 -0.58114001814433 -0.67569038257732 -0.514245584742268 -0.0276843741134021 0.0225586057010309 -0.0276843741134021 0.0225586057010309 -0.280655463097629 -0.147772386436082 -0.268732786403093 -0.411115868195876 -0.618444002783505 -0.665996485051546 -0.0966160923402062 -0.102700706819588 -0.399303631762887 0.0400124296907216 -0.103290384936082 -0.391910754948454 -0.44005676 -0.0693184336824742 0.0228888546412371 -0.207189364243299 -0.275897713339175 -0.502301948072165 -0.189114870587629 -0.26653231248732 -0.584726529690722 -0.352785126618557 -0.411207083045361 -0.228352440470103 -0.375844091205155 -0.537958498969072 -0.332792475608247 -0.443665463268041 -0.50090256185567 -0.457258398762887 -0.277149013047423 -0.191727436092784 -0.14794036224433 0.00618314656701031 -0.128920138134021 -0.0687602556041237 -0.148799682271134 -0.154018076853608 -0.0312618950768763 -0.504785467010309 -0.453976638360825 -0.13832917831134 -0.666800205876289 -0.689840585061856 0.0651165445350515
"partic_04_Walking_upstairs" 0.267568625566038 -0.0251704386867708 -0.11460150954717 -0.219834202483962 -0.117378625225472 -0.343963171028302 0.899276471509434 -0.315868730943396 -0.0213006746132075 -0.957583450943396 -0.935532476792453 -0.91407916009434 0.0774963070613208 0.00969116533301887 0.00273960087830189 -0.392821393471698 -0.451980209150943 -0.755386685377359 0.0151515607198113 -0.0988509249075472 0.0908975726483962 -0.512970476415094 -0.427117183630189 -0.453594845943396 -0.11467032986717 -0.0454089917933962 -0.0726365472367925 -0.65420370990566 -0.799067495377358 -0.691309142641509 -0.153180312133585 -0.265295448110755 -0.153180312133585 -0.265295448110755 -0.472220069245283 -0.458892538962264 -0.293082339169811 -0.419546832025472 -0.728211675754717 -0.796323491981132 -0.288283185613208 -0.245028715513208 -0.530364319150943 -0.195655356373585 -0.112927481241509 -0.305810920792453 -0.511898752735849 -0.204311558812264 -0.336278340172642 -0.429852469330189 -0.470270028207547 -0.726370360283019 -0.408644619843868 -0.469996337075472 -0.783947785566038 -0.44091664 -0.467154246132075 -0.422362354660377 -0.487617210471698 -0.589685030754717 -0.495913220943396 -0.526679914245283 -0.352946409926415 -0.492160636320755 -0.295221617578302 -0.485739370566038 -0.275596381062264 -0.313699668320755 -0.354456099056604 -0.136964020212264 -0.432960770169811 -0.498893921132075 0.0298311120264151 -0.563311116603774 -0.43140293059434 -0.317228537684906 -0.783278080283019 -0.830206158018868 0.107486020230566
"partic_05_Laying" 0.277134108220339 -0.0172402040876271 -0.107284100228814 -0.973841138728814 -0.958199963220339 -0.973114555847458 -0.330025977855932 0.294295483983051 0.793389720508475 -0.961830776610169 -0.975087006779661 -0.974534578050847 0.0801049994576271 0.0128632646268644 -0.00164746366724576 -0.98738165059322 -0.984177898813559 -0.987968691355932 -0.0170991099322034 -0.112912659677966 0.116252958127119 -0.981592924322034 -0.975443417033898 -0.974825583389831 -0.102113800813559 -0.0352150858161017 -0.0627634876779661 -0.988845787457627 -0.989258492711864 -0.99184983440678 -0.968180743474576 -0.963988667457627 -0.968180743474576 -0.963988667457627 -0.98810235059322 -0.986925745 -0.951058917881356 -0.959892179067797 -0.991216833898305 -0.988824901271186 -0.978794288050848 -0.970211291525424 -0.978566881101695 -0.972156494915254 -0.954958132542373 -0.971582465847458 -0.265085828866949 -0.00390996155084746 0.241263610833898 -0.987454724745763 -0.983945601016949 -0.985810242627119 -0.988458706949153 -0.985715642118644 -0.988754245847458 0.103920084617508 0.0382823223100847 0.116197836244915 -0.980179350508475 -0.979033414745763 -0.976485557288136 -0.982126981101695 -0.97373879 -0.976555359152542 -0.0327395637025424 -0.110644694568644 0.0819562339051695 -0.970904456949153 -0.965031011271186 0.0363656810677966 -0.986643849745763 -0.986157531186441 0.348585089266102 -0.971007605169491 -0.959838797118644 -0.0666000339567797 -0.989327179237288 -0.988641828644068 0.161691551321271
"partic_05_Sitting" 0.279296085391304 -0.0124250738886957 -0.0971715512869565 -0.986824275043478 -0.951246523130435 -0.947734616956522 0.941665336 -0.0942049621647304 0.133051639532174 -0.980090450347826 -0.963514033391304 -0.949254486104348 0.0729633787043478 0.010592037798087 -0.00385964678365217 -0.989739022521739 -0.980274164608696 -0.985099612434783 -0.042909107353913 -0.0584429978643478 0.0642352771147826 -0.982919235130435 -0.966569768086956 -0.96009418226087 -0.0948854077304348 -0.0436462380034783 -0.0527363150721739 -0.989633576869565 -0.990728921913044 -0.987235523130435 -0.964285258 -0.945863319304348 -0.964285258 -0.945863319304348 -0.987193504695652 -0.983959547652174 -0.946264464347826 -0.947290892434783 -0.991899361304348 -0.988794719391304 -0.986547833652174 -0.959811410695652 -0.963796207304348 -0.987080287043478 -0.949927057913044 -0.943536433565217 0.0295299704874783 0.150070342906087 0.117362122713913 -0.98971806826087 -0.979907181565217 -0.982758442173913 -0.990724363565217 -0.982260156086957 -0.986045803130435 0.244290246465217 -0.00582374180417391 0.0437716476678261 -0.98022827 -0.972917970521739 -0.959960887391304 -0.983958117478261 -0.963548726956522 -0.963971095304348 0.13542509558913 -0.181740536726957 0.140646572920957 -0.95951078773913 -0.94778319093913 0.196744039602609 -0.983931061130435 -0.982964007217391 0.304058056391304 -0.961172835043478 -0.947872227130435 -0.0421307275026087 -0.989562662173913 -0.988356972956522 0.217467919228696
"partic_05_Standing" 0.281212249469697 -0.0173448644530303 -0.10457851375 -0.988338434393939 -0.95907374469697 -0.95194423469697 0.923318083787879 -0.185595065007576 -0.0454483015984848 -0.985902197121212 -0.977951429469697 -0.953984568560606 0.0741000143257576 0.0113618605809773 -0.00623930312424242 -0.986959813939394 -0.977891834924242 -0.985933306893939 -0.0274499986617424 -0.0741380658560606 0.087184638519697 -0.973235866666667 -0.976564162424242 -0.975197790909091 -0.102338852037879 -0.0423933861666667 -0.0545237006462121 -0.983920281893939 -0.988849457348485 -0.984889630151515 -0.968282334469697 -0.95753195969697 -0.968282334469697 -0.95753195969697 -0.985639532272727 -0.982635349090909 -0.968821063333333 -0.959948427878788 -0.989209028484849 -0.985243745757576 -0.987185471818182 -0.965451248863636 -0.966919741666667 -0.989082558939394 -0.958065709621212 -0.947678441969697 0.0347995389765152 0.065303659332803 0.073766764755303 -0.986920976439394 -0.977690558787879 -0.983507770833333 -0.988231102651515 -0.979852553560606 -0.986997846818182 0.293632979090909 -0.0298370730652273 0.0131016927545455 -0.970653617272727 -0.979086843484848 -0.974225444318182 -0.974361028484849 -0.975388904393939 -0.977892949469697 -0.113416191819697 -0.176495423740909 0.00477002274984848 -0.968206488787879 -0.95854231219697 0.103602158773485 -0.982641936515152 -0.981514066363636 0.328391253634849 -0.969855243712121 -0.960798640909091 -0.0764481214931818 -0.985722274393939 -0.985387958787879 0.190453689101515
